symbol,entry_date,high_52wk,breakout_level,entry,sl,tp,quantity,position_value,risk_amount,volume_ratio,exit_date,exit_price,exit_reason,pnl_rupees,r_multiple,holding_days
TITAGARH,2023-08-23,700.0,701.4,722.05,700.0,766.15,113,81591.65,2491.65,2.0,2023-08-24,766.15,TP_HIT,4983.3,2.0,1
TITAGARH,2023-08-25,813.3,814.93,818.35,813.3,828.45,122,99838.7,616.1,3.2,2023-08-28,813.3,SL_HIT,-616.1,-1.0,3
TITAGARH,2023-11-17,867.7,869.44,974.65,867.7,1188.55,23,22416.95,2459.85,9.18,2023-12-04,988.8,TIME_EXIT,325.45,0.13,17
TITAGARH,2024-01-20,1133.0,1135.27,1178.5,1133.0,1269.5,54,63639.0,2457.0,3.47,2024-01-23,1133.0,SL_HIT,-2457.0,-1.0,3
TITAGARH,2024-05-29,1312.9,1315.53,1399.3,1312.9,1572.1,28,39180.4,2419.2,3.62,2024-06-03,1572.1,TP_HIT,4838.4,2.0,5
TITAGARH,2024-06-26,1690.0,1693.38,1764.0,1690.0,1912.0,33,58212.0,2442.0,1.67,2024-07-10,1690.0,SL_HIT,-2442.0,-1.0,14
TITAN,2023-06-19,2960.0,2965.92,2968.6,2960.0,2985.8,33,97963.8,283.8,1.62,2023-06-20,2960.0,SL_HIT,-283.8,-1.0,1
TITAN,2023-07-04,3067.95,3074.09,3074.65,3067.95,3088.05,32,98388.8,214.4,1.55,2023-07-05,3067.95,SL_HIT,-214.4,-1.0,1
TITAN,2023-07-07,3113.9,3120.13,3144.0,3113.9,3204.2,31,97464.0,933.1,4.3,2023-07-10,3113.9,SL_HIT,-933.1,-1.0,3
TITAN,2023-09-13,3221.55,3227.99,3263.2,3221.55,3346.5,30,97896.0,1249.5,1.85,2023-09-18,3346.5,TP_HIT,2499.0,2.0,5
TITAN,2023-11-30,3473.85,3480.8,3490.6,3473.85,3524.1,28,97736.8,469.0,1.89,2023-12-01,3473.85,SL_HIT,-469.0,-1.0,1
TITAN,2023-12-08,3595.0,3602.19,3634.65,3595.0,3713.95,27,98135.55,1070.55,2.01,2023-12-12,3595.0,SL_HIT,-1070.55,-1.0,4
TITAN,2024-01-16,3776.85,3784.4,3820.3,3776.85,3907.2,26,99327.8,1129.7,1.72,2024-01-18,3776.85,SL_HIT,-1129.7,-1.0,2
TITAN,2025-11-04,3800.0,3807.6,3813.5,3800.0,3840.5,26,99151.0,351.0,2.29,2025-11-06,3800.0,SL_HIT,-351.0,-1.0,2
TITAN,2025-11-19,3900.0,3907.8,3933.1,3900.0,3999.3,25,98327.5,827.5,1.79,2025-11-20,3900.0,SL_HIT,-827.5,-1.0,1
TITAN,2025-12-26,3961.9,3969.82,3992.0,3961.9,4052.2,25,99800.0,752.5,1.7,2025-12-30,3961.9,SL_HIT,-752.5,-1.0,4
TITAN,2025-12-31,4031.7,4039.76,4051.5,4031.7,4091.1,24,97236.0,475.2,1.82,2026-01-02,4031.7,SL_HIT,-475.2,-1.0,2
TITAN,2026-01-07,4120.5,4128.74,4273.2,4120.5,4578.6,16,68371.2,2443.2,4.5,2026-01-20,4120.5,SL_HIT,-2443.2,-1.0,13
TITAN,2026-04-08,4378.4,4387.16,4492.5,4378.4,4720.7,21,94342.5,2396.1,3.68,2026-04-17,4378.4,SL_HIT,-2396.1,-1.0,9
TORNTPHARM,2022-11-01,1655.0,1658.31,1686.15,1655.0,1748.45,59,99482.85,1837.85,3.16,2022-11-09,1655.0,SL_HIT,-1837.85,-1.0,8
TORNTPHARM,2023-05-31,1750.0,1753.5,1835.8,1750.0,2007.4,29,53238.2,2488.2,16.02,2023-06-15,1839.2,TIME_EXIT,98.6,0.04,15
TORNTPHARM,2023-06-28,1893.0,1896.79,1953.65,1893.0,2074.95,41,80099.65,2486.65,2.61,2023-07-03,1893.0,SL_HIT,-2486.65,-1.0,5
TORNTPHARM,2023-08-04,2036.5,2040.57,2062.15,2036.5,2113.45,48,98983.2,1231.2,3.22,2023-08-08,2036.5,SL_HIT,-1231.2,-1.0,4
TORNTPHARM,2024-01-11,2385.9,2390.67,2468.95,2385.9,2635.05,30,74068.5,2491.5,2.28,2024-01-29,2437.9,TIME_EXIT,-931.5,-0.37,18
TORNTPHARM,2024-02-05,2576.0,2581.15,2643.7,2576.0,2779.1,36,95173.2,2437.2,2.36,2024-02-14,2576.0,SL_HIT,-2437.2,-1.0,9
TORNTPHARM,2024-07-18,3005.0,3011.01,3058.3,3005.0,3164.9,32,97865.6,1705.6,1.7,2024-07-19,3005.0,SL_HIT,-1705.6,-1.0,1
TORNTPHARM,2024-07-23,3073.95,3080.1,3138.7,3073.95,3268.2,31,97299.7,2007.25,2.48,2024-07-24,3073.95,SL_HIT,-2007.25,-1.0,1
TORNTPHARM,2024-08-28,3391.95,3398.73,3419.45,3391.95,3474.45,29,99164.05,797.5,2.02,2024-08-30,3474.45,TP_HIT,1595.0,2.0,2
TORNTPHARM,2025-07-29,3635.0,3642.27,3768.1,3635.0,4034.3,18,67825.8,2395.8,3.07,2025-08-04,3635.0,SL_HIT,-2395.8,-1.0,6
TORNTPHARM,2025-11-10,3787.9,3795.48,3817.5,3787.9,3876.7,26,99255.0,769.6,10.29,2025-11-11,3876.7,TP_HIT,1539.2,2.0,1
TORNTPHARM,2026-01-07,3948.0,3955.9,4092.2,3948.0,4380.6,17,69567.4,2451.4,5.74,2026-01-12,3948.0,SL_HIT,-2451.4,-1.0,5
TORNTPHARM,2026-02-16,4130.0,4138.26,4261.5,4130.0,4524.5,19,80968.5,2498.5,5.38,2026-03-04,4341.0,TIME_EXIT,1510.5,0.6,16
TORNTPHARM,2026-05-11,4482.9,4491.87,4517.1,4482.9,4585.5,22,99376.2,752.4,1.74,2026-05-12,4482.9,SL_HIT,-752.4,-1.0,1
TORNTPHARM,2026-05-25,4555.1,4564.21,4572.6,4555.1,4607.6,21,96024.6,367.5,3.58,2026-05-26,4555.1,SL_HIT,-367.5,-1.0,1
TORNTPOWER,2023-06-06,610.0,611.22,612.2,610.0,616.6,163,99788.6,358.6,3.48,2023-06-07,616.6,TP_HIT,717.2,2.0,1
TORNTPOWER,2023-11-13,800.0,801.6,820.4,800.0,861.2,121,99268.4,2468.4,3.81,2023-11-22,800.0,SL_HIT,-2468.4,-1.0,9
TORNTPOWER,2023-11-29,865.0,866.73,941.4,865.0,1094.2,32,30124.8,2444.8,12.44,2023-12-14,912.7,TIME_EXIT,-918.4,-0.38,15
TORNTPOWER,2024-02-05,1098.25,1100.45,1121.05,1098.25,1166.65,89,99773.45,2029.2,1.93,2024-02-06,1166.65,TP_HIT,4058.4,2.0,1
TORNTPOWER,2024-03-26,1296.7,1299.29,1405.0,1296.7,1621.6,23,32315.0,2490.9,1.91,2024-04-09,1621.6,TP_HIT,4981.8,2.0,14
TORNTPOWER,2024-07-31,1687.0,1690.37,1866.45,1687.0,2225.35,13,24263.85,2332.85,32.6,2024-08-14,1687.0,SL_HIT,-2332.85,-1.0,14
TORNTPOWER,2024-09-18,1908.0,1911.82,1932.9,1908.0,1982.7,51,98577.9,1269.9,7.68,2024-09-19,1908.0,SL_HIT,-1269.9,-1.0,1
TORNTPOWER,2026-04-23,1663.7,1667.03,1737.0,1663.7,1883.6,34,59058.0,2492.2,1.86,2026-05-08,1724.4,TIME_EXIT,-428.4,-0.17,15
TARIL,2023-07-13,51.7,51.8,54.65,51.7,60.55,847,46288.55,2498.65,3.05,2023-07-17,51.7,SL_HIT,-2498.65,-1.0,4
TARIL,2023-08-22,56.4,56.51,58.2,56.4,61.8,1388,80781.6,2498.4,1.53,2023-08-24,61.8,TP_HIT,4996.8,2.0,2
TARIL,2023-09-07,62.35,62.47,63.2,62.35,64.9,1582,99982.4,1344.7,1.68,2023-09-08,64.9,TP_HIT,2689.4,2.0,1
TARIL,2023-09-11,75.8,75.95,77.7,75.8,81.5,1287,99999.9,2445.3,2.97,2023-09-12,75.8,SL_HIT,-2445.3,-1.0,1
TARIL,2023-09-14,78.85,79.01,82.8,78.85,90.7,632,52329.6,2496.4,1.69,2023-09-21,78.85,SL_HIT,-2496.4,-1.0,7
TARIL,2023-11-03,89.3,89.48,89.55,89.3,90.05,1116,99937.8,279.0,11.55,2023-11-06,89.3,SL_HIT,-279.0,-1.0,3
TARIL,2023-12-22,103.0,103.21,112.0,103.0,130.0,277,31024.0,2493.0,9.81,2024-01-05,130.0,TP_HIT,4986.0,2.0,14
TARIL,2024-01-08,136.0,136.27,137.2,136.0,139.6,728,99881.6,873.6,1.57,2024-01-09,139.6,TP_HIT,1747.2,2.0,1
TARIL,2024-01-24,143.85,144.14,165.55,143.85,208.95,115,19038.25,2495.5,3.22,2024-02-08,165.0,TIME_EXIT,-63.25,-0.03,15
TARIL,2024-04-03,218.1,218.54,218.7,218.1,219.9,457,99945.9,274.2,1.66,2024-04-04,218.1,SL_HIT,-274.2,-1.0,1
TARIL,2024-04-05,224.1,224.55,232.9,224.1,250.5,284,66143.6,2499.2,1.78,2024-04-08,224.1,SL_HIT,-2499.2,-1.0,3
TARIL,2024-04-10,249.1,249.6,260.5,249.1,283.3,219,57049.5,2496.6,3.56,2024-04-15,283.3,TP_HIT,4993.2,2.0,5
TARIL,2024-04-16,287.1,287.67,301.4,287.1,330.0,174,52443.6,2488.2,2.2,2024-04-19,330.0,TP_HIT,4976.4,2.0,3
TARIL,2024-10-15,422.85,423.7,430.1,422.85,444.6,232,99783.2,1682.0,3.09,2024-10-16,444.6,TP_HIT,3364.0,2.0,1
TARIL,2025-01-02,599.5,600.7,619.35,599.5,659.05,125,77418.75,2481.25,2.24,2025-01-06,599.5,SL_HIT,-2481.25,-1.0,4
TRENT,2022-08-12,906.5,908.31,921.8,906.5,952.4,108,99554.4,1652.4,2.02,2022-08-16,952.4,TP_HIT,3304.8,2.0,4
TRENT,2022-08-17,969.6,971.54,983.1,969.6,1010.1,101,99293.1,1363.5,2.39,2022-08-18,969.6,SL_HIT,-1363.5,-1.0,1
TRENT,2022-10-31,1015.0,1017.03,1018.6,1015.0,1025.8,98,99822.8,352.8,4.42,2022-11-01,1025.8,TP_HIT,705.6,2.0,1
TRENT,2023-06-13,1080.1,1082.26,1123.8,1080.1,1211.2,57,64056.6,2490.9,3.84,2023-06-28,1179.5,TIME_EXIT,3174.9,1.27,15
TRENT,2023-08-10,1204.3,1206.71,1263.6,1204.3,1382.2,42,53071.2,2490.6,9.17,2023-08-24,1382.2,TP_HIT,4981.2,2.0,14
TRENT,2023-09-25,1421.0,1423.84,1438.0,1421.0,1472.0,69,99222.0,1173.0,3.54,2023-09-27,1421.0,SL_HIT,-1173.0,-1.0,2
TRENT,2023-11-01,1456.7,1459.61,1465.1,1456.7,1481.9,68,99626.8,571.2,2.09,2023-11-02,1456.7,SL_HIT,-571.2,-1.0,1
TRENT,2023-11-07,1497.0,1499.99,1616.0,1497.0,1854.0,21,33936.0,2499.0,6.42,2023-11-22,1751.4,TIME_EXIT,2843.4,1.14,15
TRENT,2023-11-30,1813.3,1816.93,1858.0,1813.3,1947.4,53,98474.0,2369.1,2.89,2023-12-13,1947.4,TP_HIT,4738.2,2.0,13
TRENT,2024-01-10,2095.3,2099.49,2115.7,2095.3,2156.5,47,99437.9,958.8,1.82,2024-01-12,2156.5,TP_HIT,1917.6,2.0,2
TRENT,2024-02-07,2196.7,2201.09,2405.0,2196.7,2821.6,12,28860.0,2499.6,9.66,2024-02-22,2636.0,TIME_EXIT,2772.0,1.11,15
TRENT,2024-06-05,3185.3,3191.67,3269.2,3185.3,3437.0,29,94806.8,2433.1,1.74,2024-06-13,3437.0,TP_HIT,4866.2,2.0,8
TRENT,2024-06-14,3458.7,3465.62,3497.0,3458.7,3573.6,28,97916.0,1072.4,1.87,2024-06-18,3573.6,TP_HIT,2144.8,2.0,4
TRENT,2024-07-31,3836.6,3844.27,3892.7,3836.6,4004.9,25,97317.5,1402.5,3.02,2024-08-01,3836.6,SL_HIT,-1402.5,-1.0,1
TRENT,2024-08-09,3946.2,3954.09,4183.6,3946.2,4658.4,10,41836.0,2374.0,9.11,2024-08-22,4658.4,TP_HIT,4748.0,2.0,13
TRENT,2024-08-28,4732.0,4741.46,4828.1,4732.0,5020.3,20,96562.0,1922.0,1.87,2024-08-29,4732.0,SL_HIT,-1922.0,-1.0,1
TRENT,2024-09-26,5161.3,5171.62,5230.3,5161.3,5368.3,19,99375.7,1311.0,2.89,2024-09-27,5161.3,SL_HIT,-1311.0,-1.0,1
TRENT,2024-10-08,5293.3,5303.89,5361.3,5293.3,5497.3,18,96503.4,1224.0,1.91,2024-10-09,5497.3,TP_HIT,2448.0,2.0,1
TRITURBINE,2022-10-03,248.8,249.3,255.5,248.8,268.9,373,95301.5,2499.1,3.5,2022-10-04,268.9,TP_HIT,4998.2,2.0,1
TRITURBINE,2023-02-28,312.65,313.28,317.55,312.65,327.35,314,99710.7,1538.6,7.24,2023-03-01,327.35,TP_HIT,3077.2,2.0,1
TRITURBINE,2023-09-15,430.5,431.36,433.35,430.5,439.05,230,99670.5,655.5,4.0,2023-09-18,430.5,SL_HIT,-655.5,-1.0,3
TRITURBINE,2024-02-07,456.6,457.51,469.6,456.6,495.6,192,90163.2,2496.0,9.73,2024-02-09,456.6,SL_HIT,-2496.0,-1.0,2
TRITURBINE,2024-03-26,518.0,519.04,537.6,518.0,576.8,127,68275.2,2489.2,1.52,2024-04-01,576.8,TP_HIT,4978.4,2.0,6
TRITURBINE,2024-05-16,596.7,597.89,605.1,596.7,621.9,165,99841.5,1386.0,2.82,2024-05-17,621.9,TP_HIT,2772.0,2.0,1
TRITURBINE,2024-08-08,676.1,677.45,688.15,676.1,712.25,145,99781.75,1747.25,15.56,2024-08-09,676.1,SL_HIT,-1747.25,-1.0,1
TRITURBINE,2024-08-13,724.6,726.05,787.05,724.6,911.95,40,31482.0,2498.0,14.29,2024-08-23,724.6,SL_HIT,-2498.0,-1.0,10
TRITURBINE,2026-05-21,675.2,676.55,705.6,675.2,766.4,82,57859.2,2492.8,6.13,2026-05-29,766.4,TP_HIT,4985.6,2.0,8
TIINDIA,2022-09-05,2398.0,2402.8,2487.85,2398.0,2667.55,27,67171.95,2425.95,3.32,2022-09-08,2667.55,TP_HIT,4851.9,2.0,3
TIINDIA,2022-09-09,2668.0,2673.34,2745.2,2668.0,2899.6,32,87846.4,2470.4,2.2,2022-09-13,2668.0,SL_HIT,-2470.4,-1.0,4
TIINDIA,2023-06-21,3101.1,3107.3,3171.55,3101.1,3312.45,31,98318.05,2183.95,2.46,2023-06-23,3312.45,TP_HIT,4367.9,2.0,2
TIINDIA,2023-09-11,3398.7,3405.5,3691.25,3398.7,4276.35,8,29530.0,2340.4,2.88,2023-09-12,3398.7,SL_HIT,-2340.4,-1.0,1
TIINDIA,2023-12-11,3830.0,3837.66,3895.85,3830.0,4027.55,25,97396.25,1646.25,1.93,2023-12-12,3830.0,SL_HIT,-1646.25,-1.0,1
TIINDIA,2024-06-14,4264.55,4273.08,4307.0,4264.55,4391.9,23,99061.0,976.35,1.76,2024-06-18,4264.55,SL_HIT,-976.35,-1.0,4
UCOBANK,2024-02-02,49.85,49.95,50.55,49.85,51.95,1978,99987.9,1384.6,3.31,2024-02-05,51.95,TP_HIT,2769.2,2.0,3
UCOBANK,2024-02-07,62.9,63.03,68.4,62.9,79.4,454,31053.6,2497.0,3.86,2024-02-08,62.9,SL_HIT,-2497.0,-1.0,1
UNOMINDA,2023-08-16,610.0,611.22,613.8,610.0,621.4,162,99435.6,615.6,7.72,2023-08-17,621.4,TP_HIT,1231.2,2.0,1
UNOMINDA,2023-11-22,660.9,662.22,674.9,660.9,702.9,148,99885.2,2072.0,2.72,2023-11-30,660.9,SL_HIT,-2072.0,-1.0,8
UNOMINDA,2024-04-04,726.0,727.45,729.3,726.0,735.9,137,99914.1,452.1,2.58,2024-04-05,735.9,TP_HIT,904.2,2.0,1
UNOMINDA,2024-05-23,776.0,777.55,829.95,776.0,937.85,46,38177.7,2481.7,7.46,2024-06-06,937.85,TP_HIT,4963.4,2.0,14
UNOMINDA,2025-08-22,1255.0,1257.51,1265.8,1255.0,1287.4,79,99998.2,853.2,1.55,2025-08-25,1287.4,TP_HIT,1706.4,2.0,3
UNOMINDA,2025-10-07,1348.3,1351.0,1366.3,1348.3,1402.3,73,99739.9,1314.0,3.14,2025-10-08,1348.3,SL_HIT,-1314.0,-1.0,1
UPL,2025-01-31,599.55,600.75,603.75,599.55,612.15,165,99618.75,693.0,4.4,2025-02-01,599.55,SL_HIT,-693.0,-1.0,1
UPL,2025-02-03,617.8,619.04,630.25,617.8,655.15,158,99579.5,1967.1,5.21,2025-02-11,617.8,SL_HIT,-1967.1,-1.0,8
UPL,2025-07-21,699.45,700.85,713.75,699.45,742.35,140,99925.0,2002.0,3.8,2025-08-01,699.45,SL_HIT,-2002.0,-1.0,11
UPL,2025-11-12,759.0,760.52,760.6,759.0,763.8,131,99638.6,209.6,1.66,2025-11-13,759.0,SL_HIT,-209.6,-1.0,1
UTIAMC,2024-06-18,965.2,967.13,996.9,965.2,1060.3,78,77758.2,2472.6,5.84,2024-06-21,965.2,SL_HIT,-2472.6,-1.0,3
UTIAMC,2024-07-16,1032.0,1034.06,1060.8,1032.0,1118.4,86,91228.8,2476.8,4.51,2024-07-19,1032.0,SL_HIT,-2476.8,-1.0,3
UTIAMC,2024-08-20,1080.9,1083.06,1121.85,1080.9,1203.75,61,68432.85,2497.95,5.65,2024-09-03,1203.75,TP_HIT,4995.9,2.0,14
UTIAMC,2024-09-05,1219.0,1221.44,1267.25,1219.0,1363.75,51,64629.75,2460.75,3.6,2024-09-20,1281.5,TIME_EXIT,726.75,0.3,15
ULTRACEMCO,2023-03-29,7511.9,7526.92,7570.75,7511.9,7688.45,13,98419.75,765.05,1.55,2023-04-03,7688.45,TP_HIT,1530.1,2.0,5
ULTRACEMCO,2023-06-06,7970.0,7985.94,8109.55,7970.0,8388.65,12,97314.6,1674.6,2.37,2023-06-15,8388.65,TP_HIT,3349.2,2.0,9
ULTRACEMCO,2023-09-04,8499.0,8516.0,8582.55,8499.0,8749.65,11,94408.05,919.05,2.33,2023-09-05,8499.0,SL_HIT,-919.05,-1.0,1
ULTRACEMCO,2023-11-30,8869.6,8887.34,9003.65,8869.6,9271.75,11,99040.15,1474.55,5.26,2023-12-04,9271.75,TP_HIT,2949.1,2.0,4
ULTRACEMCO,2023-12-11,9431.65,9450.51,9670.9,9431.65,10149.4,10,96709.0,2392.5,2.01,2023-12-26,10018.65,TIME_EXIT,3477.5,1.45,15
ULTRACEMCO,2024-06-10,10526.0,10547.05,10826.25,10526.0,11426.75,8,86610.0,2402.0,1.72,2024-06-25,10846.2,TIME_EXIT,159.6,0.07,15
ULTRACEMCO,2024-06-27,11299.0,11321.6,11716.7,11299.0,12552.1,5,58583.5,2088.5,4.3,2024-07-12,11602.3,TIME_EXIT,-572.0,-0.27,15
ULTRACEMCO,2025-08-18,12714.0,12739.43,12765.0,12714.0,12867.0,7,89355.0,357.0,3.34,2025-08-19,12714.0,SL_HIT,-357.0,-1.0,1
UNIONBANK,2022-11-07,48.66,48.76,51.63,48.66,57.57,841,43420.83,2497.77,2.58,2022-11-10,57.57,TP_HIT,4995.54,2.0,3
UNIONBANK,2022-11-17,61.78,61.9,62.62,61.78,64.3,1596,99941.52,1340.64,1.63,2022-11-18,64.3,TP_HIT,2681.28,2.0,1
UNIONBANK,2022-12-06,75.26,75.41,79.43,75.26,87.77,599,47578.57,2497.83,1.64,2022-12-09,75.26,SL_HIT,-2497.83,-1.0,3
UNIONBANK,2022-12-13,82.35,82.51,84.7,82.35,89.4,1063,90036.1,2498.05,1.75,2022-12-14,82.35,SL_HIT,-2498.05,-1.0,1
UNIONBANK,2023-09-18,88.88,89.06,89.54,88.88,90.86,1116,99926.64,736.56,4.71,2023-09-20,88.88,SL_HIT,-736.56,-1.0,2
UNIONBANK,2023-12-15,113.87,114.1,117.15,113.87,123.71,762,89268.3,2499.36,1.87,2023-12-18,113.87,SL_HIT,-2499.36,-1.0,3
UNIONBANK,2024-01-12,118.19,118.43,119.88,118.19,123.26,834,99979.92,1409.46,2.75,2024-01-15,123.26,TP_HIT,2818.92,2.0,3
UNIONBANK,2024-01-20,128.33,128.59,129.84,128.33,132.86,770,99976.8,1162.7,2.22,2024-01-23,128.33,SL_HIT,-1162.7,-1.0,3
UNIONBANK,2024-02-02,134.63,134.9,136.41,134.63,139.97,733,99988.53,1304.74,1.66,2024-02-05,134.63,SL_HIT,-1304.74,-1.0,3
UNIONBANK,2024-03-05,142.57,142.86,144.96,142.57,149.74,689,99877.44,1646.71,1.77,2024-03-06,142.57,SL_HIT,-1646.71,-1.0,1
UNIONBANK,2024-06-03,149.94,150.24,156.33,149.94,169.11,391,61125.03,2498.49,1.73,2024-06-04,149.94,SL_HIT,-2498.49,-1.0,1
UNIONBANK,2026-01-05,155.56,155.87,157.7,155.56,161.98,634,99981.8,1356.76,3.17,2026-01-06,161.98,TP_HIT,2713.52,2.0,1
UNIONBANK,2026-01-14,162.5,162.82,174.13,162.5,197.39,214,37263.82,2488.82,7.23,2026-01-29,174.29,TIME_EXIT,34.24,0.01,15
UNIONBANK,2026-02-17,178.72,179.08,183.47,178.72,192.97,526,96505.22,2498.5,1.92,2026-02-23,192.97,TP_HIT,4997.0,2.0,6
UBL,2023-12-29,1777.0,1780.55,1785.15,1777.0,1801.45,56,99968.4,456.4,2.18,2024-01-01,1777.0,SL_HIT,-456.4,-1.0,3
UBL,2024-01-04,1841.65,1845.33,1892.4,1841.65,1993.9,49,92727.6,2486.75,1.74,2024-01-09,1841.65,SL_HIT,-2486.75,-1.0,5
UBL,2024-04-24,1908.0,1911.82,2030.95,1908.0,2276.85,20,40619.0,2459.0,8.57,2024-05-09,1908.0,SL_HIT,-2459.0,-1.0,15
UBL,2025-02-01,2204.9,2209.31,2235.8,2204.9,2297.6,44,98375.2,1359.6,3.57,2025-02-03,2204.9,SL_HIT,-1359.6,-1.0,2
UNITDSPR,2023-07-17,951.8,953.7,973.15,951.8,1015.85,102,99261.3,2177.7,3.05,2023-07-21,1015.85,TP_HIT,4355.4,2.0,4
UNITDSPR,2023-09-06,1049.0,1051.1,1058.7,1049.0,1078.1,94,99517.8,911.8,2.88,2023-09-08,1049.0,SL_HIT,-911.8,-1.0,2
UNITDSPR,2024-04-10,1182.15,1184.51,1200.1,1182.15,1236.0,83,99608.3,1489.85,7.16,2024-04-12,1182.15,SL_HIT,-1489.85,-1.0,2
UNITDSPR,2024-05-06,1219.0,1221.44,1231.7,1219.0,1257.1,81,99767.7,1028.7,1.68,2024-05-07,1219.0,SL_HIT,-1028.7,-1.0,1
UNITDSPR,2024-06-05,1245.8,1248.29,1298.5,1245.8,1403.9,47,61029.5,2476.9,2.17,2024-06-18,1245.8,SL_HIT,-2476.9,-1.0,13
UNITDSPR,2024-07-24,1335.65,1338.32,1382.85,1335.65,1477.25,52,71908.2,2454.4,7.23,2024-08-08,1459.8,TIME_EXIT,4001.4,1.63,15
UNITDSPR,2024-09-20,1570.0,1573.14,1574.15,1570.0,1582.45,63,99171.45,261.45,2.14,2024-09-23,1570.0,SL_HIT,-261.45,-1.0,3
USHAMART,2022-12-26,164.9,165.23,168.8,164.9,176.6,592,99929.6,2308.8,9.13,2022-12-27,176.6,TP_HIT,4617.6,2.0,1
USHAMART,2023-01-02,180.65,181.01,185.3,180.65,194.6,537,99506.1,2497.05,3.1,2023-01-03,180.65,SL_HIT,-2497.05,-1.0,1
USHAMART,2023-01-19,199.0,199.4,201.8,199.0,207.4,495,99891.0,1386.0,2.34,2023-01-20,199.0,SL_HIT,-1386.0,-1.0,1
USHAMART,2023-03-09,209.0,209.42,209.6,209.0,210.8,477,99979.2,286.2,4.84,2023-03-10,209.0,SL_HIT,-286.2,-1.0,1
USHAMART,2023-04-06,221.8,222.24,224.05,221.8,228.55,446,99926.3,1003.5,1.64,2023-04-10,221.8,SL_HIT,-1003.5,-1.0,4
USHAMART,2023-05-04,228.8,229.26,231.5,228.8,236.9,431,99776.5,1163.7,3.99,2023-05-05,228.8,SL_HIT,-1163.7,-1.0,1
USHAMART,2023-06-06,243.95,244.44,249.4,243.95,260.3,400,99760.0,2180.0,1.85,2023-06-12,260.3,TP_HIT,4360.0,2.0,6
USHAMART,2023-06-13,275.75,276.3,285.95,275.75,306.35,245,70057.75,2499.0,1.83,2023-06-20,275.75,SL_HIT,-2499.0,-1.0,7
USHAMART,2023-09-11,365.25,365.98,370.85,365.25,382.05,269,99758.65,1506.4,2.05,2023-09-12,365.25,SL_HIT,-1506.4,-1.0,1
USHAMART,2024-06-13,394.5,395.29,414.8,394.5,455.4,123,51020.4,2496.9,9.75,2024-06-18,394.5,SL_HIT,-2496.9,-1.0,5
USHAMART,2024-10-15,433.8,434.67,440.85,433.8,454.95,226,99632.1,1593.3,3.37,2024-10-16,433.8,SL_HIT,-1593.3,-1.0,1
USHAMART,2025-09-29,454.3,455.21,476.45,454.3,520.75,112,53362.4,2480.8,3.64,2025-10-01,454.3,SL_HIT,-2480.8,-1.0,2
USHAMART,2026-05-27,497.1,498.09,510.45,497.1,537.15,187,95454.15,2496.45,7.08,2026-05-29,497.1,SL_HIT,-2496.45,-1.0,2
USHAMART,2026-06-04,518.0,519.04,519.8,518.0,523.4,192,99801.6,345.6,1.71,2026-06-05,518.0,SL_HIT,-345.6,-1.0,1
VTL,2023-08-29,384.4,385.17,397.3,384.4,423.1,193,76678.9,2489.7,3.29,2023-09-12,384.4,SL_HIT,-2489.7,-1.0,14
VTL,2023-11-23,423.4,424.25,424.25,423.4,425.95,235,99698.75,199.75,3.23,2023-11-24,423.4,SL_HIT,-199.75,-1.0,1
VTL,2024-02-08,440.0,440.88,445.1,440.0,455.3,224,99702.4,1142.4,1.69,2024-02-09,440.0,SL_HIT,-1142.4,-1.0,1
VTL,2024-07-05,504.7,505.71,535.9,504.7,598.3,80,42872.0,2496.0,14.34,2024-07-10,504.7,SL_HIT,-2496.0,-1.0,5
VTL,2026-03-17,552.0,553.1,553.85,552.0,557.55,180,99693.0,333.0,4.73,2026-03-18,552.0,SL_HIT,-333.0,-1.0,1
VTL,2026-06-18,650.85,652.15,661.4,650.85,682.5,151,99871.4,1593.05,4.0,2026-06-23,650.85,SL_HIT,-1593.05,-1.0,5
VBL,2022-11-30,246.6,247.09,249.95,246.6,256.65,400,99980.0,1340.0,15.06,2022-12-01,256.65,TP_HIT,2680.0,2.0,1
VBL,2023-04-05,286.5,287.07,290.8,286.5,299.4,343,99744.4,1474.9,2.52,2023-04-06,286.5,SL_HIT,-1474.9,-1.0,1
VBL,2023-05-10,305.85,306.46,321.3,305.85,352.2,161,51729.3,2487.45,2.0,2023-05-25,323.5,TIME_EXIT,354.2,0.14,15
VBL,2023-05-26,330.8,331.46,340.4,330.8,359.6,260,88504.0,2496.0,1.95,2023-05-30,330.8,SL_HIT,-2496.0,-1.0,4
VBL,2023-08-16,349.4,350.1,356.15,349.4,369.65,280,99722.0,1890.0,1.77,2023-08-17,369.65,TP_HIT,3780.0,2.0,1
VBL,2023-09-26,376.8,377.55,387.0,376.8,407.4,245,94815.0,2499.0,3.81,2023-09-29,376.8,SL_HIT,-2499.0,-1.0,3
VBL,2023-11-07,391.6,392.38,396.5,391.6,406.3,252,99918.0,1234.8,2.3,2023-11-08,406.3,TP_HIT,2469.6,2.0,1
VBL,2023-11-30,430.0,430.86,442.0,430.0,466.0,208,91936.0,2496.0,2.74,2023-12-04,430.0,SL_HIT,-2496.0,-1.0,4
VBL,2023-12-19,457.6,458.52,468.65,457.6,490.75,213,99822.45,2353.65,1.63,2023-12-20,490.75,TP_HIT,4707.3,2.0,1
